2.93	0.00	2.50	2.19	0.00	0.00	0.00	0.00	0.00	1543698	173572	89549	134292	2501	251	745	0.72	0.02	0.07	0.00	0.21	0.01
2.07	0.00	2.50	3.10	0.00	0.00	0.00	0.00	0.00	1540962	171993	91726	140120	2272	272	879	0.66	0.02	0.08	0.01	0.26	0.01
0.00	0.00	2.50	3.79	0.00	0.00	0.00	0.00	0.00	1546793	164470	91519	140912	2144	335	1119	0.60	0.02	0.09	0.01	0.31	0.01
3.38	0.00	2.50	1.26	0.00	0.00	0.00	0.00	0.00	1547512	173838	90318	133994	2458	243	683	0.73	0.02	0.07	0.00	0.20	0.01
1.69	0.00	2.50	3.34	0.00	0.00	0.00	0.00	0.00	1552042	169554	89894	137124	2357	272	956	0.66	0.02	0.08	0.00	0.27	0.01
2.67	0.00	2.50	2.53	0.00	0.00	0.00	0.00	0.00	1543271	173418	91517	138563	2307	230	752	0.70	0.02	0.07	0.00	0.23	0.01
3.16	0.00	2.50	1.79	0.00	0.00	0.00	0.00	0.00	1555049	174400	89457	133890	2510	228	723	0.73	0.02	0.07	0.00	0.21	0.01
3.59	0.00	2.50	0.00	0.00	0.00	0.00	0.00	0.00	1545660	174008	91392	134848	2481	263	756	0.71	0.02	0.08	0.00	0.22	0.01
2.07	0.00	2.50	2.83	0.00	0.00	0.00	0.00	0.00	1544446	176574	91672	135798	2557	235	681	0.74	0.02	0.07	0.00	0.20	0.01
3.16	0.00	2.50	1.26	0.00	0.00	0.00	0.00	0.00	1536214	179555	92215	133618	2491	235	540	0.76	0.02	0.07	0.00	0.17	0.01
2.39	0.00	2.50	2.53	0.00	0.00	0.00	0.00	0.00	1536354	177696	90706	133526	2547	250	682	0.73	0.02	0.07	0.00	0.20	0.01
2.67	0.00	2.50	2.19	0.00	0.00	0.00	0.00	0.00	1544528	177097	91276	133376	2539	237	638	0.74	0.02	0.07	0.00	0.19	0.01
3.38	0.00	2.50	0.00	0.00	0.00	0.00	0.00	0.00	1545411	178134	91268	133431	2563	232	623	0.75	0.02	0.07	0.00	0.18	0.01
1.20	0.00	2.50	3.34	0.00	0.00	0.00	0.00	0.00	1536002	174298	91249	137594	2480	227	781	0.71	0.02	0.07	0.00	0.22	0.01
1.69	0.00	2.50	3.10	0.00	0.00	0.00	0.00	0.00	1535465	175639	91282	136265	2411	193	691	0.73	0.02	0.06	0.00	0.21	0.01
0.00	0.00	2.50	3.57	0.00	0.00	0.00	0.00	0.00	1544321	172725	90445	138785	2381	222	878	0.68	0.02	0.06	0.00	0.25	0.01
2.93	0.00	2.50	1.79	0.00	0.00	0.00	0.00	0.00	1537351	178694	91959	133230	2587	229	615	0.75	0.02	0.07	0.00	0.18	0.01
3.16	0.00	2.50	0.00	0.00	0.00	0.00	0.00	0.00	1536795	180148	92692	128401	2759	323	436	0.78	0.02	0.09	0.01	0.12	0.01
2.93	0.00	2.50	1.26	0.00	0.00	0.00	0.00	0.00	1539480	179461	94136	129387	2659	371	406	0.77	0.02	0.11	0.01	0.12	0.01
1.20	0.00	2.50	3.10	0.00	0.00	0.00	0.00	0.00	1596260	184025	96052	136214	2678	368	599	0.73	0.02	0.10	0.01	0.16	0.01
2.39	0.00	2.50	2.19	0.00	0.00	0.00	0.00	0.00	1550415	179665	94725	130205	2620	382	462	0.76	0.02	0.11	0.01	0.13	0.01
2.07	0.00	2.50	2.53	0.00	0.00	0.00	0.00	0.00	1550553	178564	93685	128395	2660	392	485	0.75	0.02	0.11	0.01	0.14	0.01
2.67	0.00	2.50	1.79	0.00	0.00	0.00	0.00	0.00	1538831	180575	95621	130388	2738	397	379	0.78	0.02	0.11	0.01	0.11	0.01
0.00	0.00	2.50	3.34	0.00	0.00	0.00	0.00	0.00	1544421	177992	92859	135064	2719	299	691	0.73	0.02	0.08	0.00	0.19	0.01
1.69	0.00	2.50	2.83	0.00	0.00	0.00	0.00	0.00	1588941	185544	97956	137528	2684	372	548	0.74	0.02	0.10	0.01	0.15	0.01
2.67	0.00	2.50	1.26	0.00	0.00	0.00	0.00	0.00	1548801	179641	99663	124814	2690	654	279	0.74	0.02	0.18	0.01	0.08	0.00
2.07	0.00	2.50	2.19	0.00	0.00	0.00	0.00	0.00	1533982	179521	100969	128730	2548	618	317	0.73	0.02	0.18	0.01	0.09	0.01
1.69	0.00	2.50	2.53	0.00	0.00	0.00	0.00	0.00	1532059	180501	100296	128624	2672	612	351	0.74	0.02	0.17	0.01	0.10	0.01
1.20	0.00	2.50	2.83	0.00	0.00	0.00	0.00	0.00	1546518	179400	100082	129870	2708	562	416	0.73	0.02	0.15	0.01	0.11	0.01
2.93	0.00	2.50	0.00	0.00	0.00	0.00	0.00	0.00	1556740	180335	98556	126267	2781	632	254	0.76	0.02	0.17	0.01	0.07	0.00
0.00	0.00	2.50	3.10	0.00	0.00	0.00	0.00	0.00	1542049	179846	96991	129236	2648	514	424	0.74	0.02	0.14	0.01	0.12	0.01
2.39	0.00	2.50	1.79	0.00	0.00	0.00	0.00	0.00	1543469	180364	100541	127807	2735	614	301	0.75	0.02	0.17	0.01	0.08	0.00
0.00	0.00	2.50	2.83	0.00	0.00	0.00	0.00	0.00	1547142	177654	103989	126471	2601	837	336	0.69	0.02	0.22	0.01	0.09	0.01
2.07	0.00	2.50	1.79	0.00	0.00	0.00	0.00	0.00	1552122	174867	106519	126545	2565	930	274	0.68	0.02	0.25	0.01	0.07	0.00
1.69	0.00	2.50	2.19	0.00	0.00	0.00	0.00	0.00	1602934	182118	109568	129985	2543	910	257	0.69	0.02	0.25	0.01	0.07	0.00
1.20	0.00	2.50	2.53	0.00	0.00	0.00	0.00	0.00	1552888	175399	104941	124979	2580	918	264	0.69	0.02	0.24	0.01	0.07	0.00
2.67	0.00	2.50	0.00	0.00	0.00	0.00	0.00	0.00	1555077	177196	105130	123142	2700	868	253	0.71	0.02	0.23	0.01	0.07	0.00
2.39	0.00	2.50	1.26	0.00	0.00	0.00	0.00	0.00	1548911	176201	105334	123826	2539	954	268	0.68	0.02	0.25	0.01	0.07	0.00
2.07	0.00	2.50	1.26	0.00	0.00	0.00	0.00	0.00	1551966	169166	112201	126351	2218	1226	339	0.59	0.02	0.32	0.01	0.09	0.01
1.20	0.00	2.50	2.19	0.00	0.00	0.00	0.00	0.00	1541829	170700	112185	127097	2272	1171	339	0.60	0.02	0.31	0.01	0.09	0.01
0.00	0.00	2.50	2.53	0.00	0.00	0.00	0.00	0.00	1544520	172231	110372	126534	2391	1067	277	0.64	0.02	0.29	0.01	0.07	0.00
1.69	0.00	2.50	1.79	0.00	0.00	0.00	0.00	0.00	1547981	169916	111723	127358	2232	1122	342	0.60	0.02	0.30	0.01	0.09	0.01
2.39	0.00	2.50	0.00	0.00	0.00	0.00	0.00	0.00	1550666	171744	111148	127233	2330	1176	317	0.61	0.02	0.31	0.01	0.08	0.00
0.00	0.00	2.50	2.19	0.00	0.00	0.00	0.00	0.00	1555574	162884	114340	127747	1970	1345	477	0.52	0.01	0.35	0.01	0.13	0.01
2.07	0.00	2.50	0.00	0.00	0.00	0.00	0.00	0.00	1553041	163148	115013	130819	1930	1375	524	0.50	0.01	0.36	0.01	0.14	0.01
1.69	0.00	2.50	1.26	0.00	0.00	0.00	0.00	0.00	1556205	160851	114616	130963	1943	1290	533	0.52	0.01	0.34	0.01	0.14	0.01
1.20	0.00	2.50	1.79	0.00	0.00	0.00	0.00	0.00	1549319	161319	114958	131628	1844	1271	532	0.51	0.01	0.35	0.01	0.15	0.01
1.20	0.00	2.50	1.26	0.00	0.00	0.00	0.00	0.00	1542017	154748	116259	141003	1422	1341	857	0.39	0.01	0.37	0.01	0.24	0.01
1.69	0.00	2.50	0.00	0.00	0.00	0.00	0.00	0.00	1541160	154128	116145	141116	1525	1260	871	0.42	0.01	0.34	0.01	0.24	0.01
0.00	0.00	2.50	1.79	0.00	0.00	0.00	0.00	0.00	1549123	154839	115921	137586	1532	1370	830	0.41	0.01	0.37	0.01	0.22	0.01
0.00	0.00	2.50	1.26	0.00	0.00	0.00	0.00	0.00	1546670	145286	113832	149222	1094	1182	1222	0.31	0.01	0.34	0.01	0.35	0.01
1.20	0.00	2.50	0.00	0.00	0.00	0.00	0.00	0.00	1556738	144000	111708	147361	1076	1223	1289	0.30	0.01	0.34	0.01	0.36	0.01
0.00	0.00	2.50	0.00	0.00	0.00	0.00	0.00	0.00	1541078	138724	108372	158348	746	971	1619	0.22	0.01	0.29	0.01	0.49	0.01
